Standardized_SMILES,DICTrank
CCC1=CC2C[NH+](C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)[NH+](C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CC[NH+]5CCC31C54)C2,1
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(c4cccnc4)=CCC32)C1,1
CC(O)=NO,1
CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,1
CC(=O)Nc1ccc([O-])cc1,1
CC(=NO)C(C)[NH2+]CC(C)(C)C[NH2+]C(C)C(C)=NO,1
CC#CC(=O)[NH+]1CCCC1c1nc(-c2ccc(C(=O)N=c3cccc[n-]3)cc2)c2c(=N)[n-]ccn12,1
CCCCCCCCCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(N)=O)C(=O)NC(CC(=O)[O-])C(=O)NC1C(=O)NCC(=O)NC(CCC[NH3+])C(=O)NC(CC(=O)[O-])C(O)=NC(C)C(O)=NC(CC(=O)[O-])C(O)=NCC(O)=NC(CO)C(O)=NC(C(C)CC(=O)[O-])C(O)=NC(CC(=O)c2ccccc2N)C(=O)OC1C,1
NC(=[NH2+])NCCCC(NC(=O)C1CCC[NH+]1C(=O)C1CSSCC([NH3+])C(=O)NC(Cc2ccc([O-])cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(O)=NCC(N)=O,1
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)[O-],1
CC(=O)C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,1
CCC1=NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,1
C[NH+](C)CCOC(c1ccc(Cl)cc1)c1ccccn1,1
CC(CN1c2ccccc2CCc2ccccc21)C[NH+](C)C,1
C#CCC(Cc1cnc2[n-]c(=N)[n-]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1,1
CC1C(c2ccccc2)OCC[NH+]1C,1
CCCCCCCCCCCCCCCC(=O)NC(CCC(=O)NCCCCC(N=C(O)C(C)N=C(O)C(C)N=C(O)C(CCC(=N)O)N=C(O)CN=C(O)C(CCC(=O)[O-])N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc([O-])cc1)N=C(O)C(CO)N=C(O)C(CO)N=C(O)C(N=C(O)C(CC(=O)[O-])N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CNC(=O)C(CCC(=O)[O-])NC(=O)C(C)NC(=O)C([NH3+])Cc1cnc[n-]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1ccccc1)C(=O)NC(C(O)=NC(C)C(O)=NC(Cc1c[nH]c2ccccc12)C(O)=NC(CC(C)C)C(O)=NC(C(O)=NC(CCCNC(N)=[NH2+])C(O)=NCC(O)=NC(CCCNC(N)=[NH2+])C(O)=NCC(=O)[O-])C(C)C)C(C)CC)C(=O)[O-],1
O=C([O-])C(S)C(S)C(=O)[O-],1
O=C([O-])CCNC(=O)c1ccc(N=Nc2ccc([O-])c(C(=O)[O-])c2)cc1,1
O=c1ccc2ccc(OCCCC[NH+]3CCN(c4cccc5sccc45)CC3)cc2[n-]1,1
O=c1[n-]cnc2[n-]ncc12,1
CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCC[NH+]3CCN(c4cccc(Cl)c4Cl)CC3)cc21,1
CCC(CO)NC(=O)C1=CC2c3cccc4[nH]cc(c34)CC2[NH+](C)C1,1
CCCC([NH2+]C(C)C(=O)[NH+]1C(C(=O)[O-])CC2CCCCC21)C(=O)OCC,1
CC(C)(C(=O)c1cccnc1)c1cccnc1,1
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1
C[NH+]1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,1
CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)[O-])cc1,1
CC[NH+](C)C(=O)Oc1cccc(C(C)[NH+](C)C)c1,1
CC(C)CC(N=C(O)C(Cc1c[nH]c2ccccc12)N=C(O)C(CCCC[NH3+])N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(CCC(=O)[O-])N=C(O)C(CCC(=O)[O-])N=C(O)C(C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(C)N=C(O)C(C)(C)N=C(O)C(CC(=O)[O-])N=C(O)C(CC(C)C)N=C(O)C(Cc1ccc([O-])cc1)N=C(O)C(CCCC[NH3+])N=C(O)C(CO)N=C(O)C(Cc1ccc([O-])cc1)N=C(O)C(CC(=O)[O-])N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CNC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C([NH3+])Cc1cnc[n-]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CO)C(=O)NC(C(=O)[O-])C(C)O,1
CCCCC(=O)[NH+](Cc1ccc(-c2ccccc2-c2nn[n-]n2)cc1)C(C(=O)[O-])C(C)C,1
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,1
C=CC(=O)[NH+]1CC[NH+](c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c([O-])cccc4F)c(F)cc23)C(C)C1,1
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(CCCC[NH3+])C(=O)[NH+]1CCC([NH3+])(C(=O)[O-])CC1,1
COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC,1
CC(C)c1cc(-c2n[n-]c(=O)n2-c2ccc3c(ccn3C)c2)c([O-])cc1O[P](=O)(=O)O,1
CC(=O)C(NC(=O)C1CSSCC(NC(=O)C([NH3+])Cc2ccc3ccccc3c2)C(=O)NC(Cc2ccc([O-])cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCC[NH3+])C(=O)NC(C(C)C)C(=O)N1)C(N)O,1
CCCCC(F)(F)C(=O)CCC1C(O)CC(=O)C1CCCCCCC(=O)[O-],1
CC(C=Cc1c(C)c([O-])c2ccccc2c1[O-])=CCCC(C)CCCC(C)CCCC(C)C,1
C[NH+]1CCC23CCCCC2C1Cc1ccc([O-])cc13,1
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)[O-])C(=O)[O-],1
CC(C)(C)[NH2+]CC(O)COc1cccc2c1CC(O)C(O)C2,1
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,1
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1
N=c1[n-]c2ccc(OC(F)(F)F)cc2s1,1
N=c1ccn(C2CSC(CO)O2)c(=O)[n-]1,0
[NH3+]CCC(=O)C(O)[NH2+]C1CC([NH3+])C(OC2OC(C[NH3+])C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C([NH3+])C1O,0
C[NH2+]C1C(OC2C(OC3C(O)C(O)C([NH+]=C(N)N)C(O)C3[NH+]=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O,0
N=c1[n-]c(=O)n(C2CSC(CO)O2)cc1F,0
C=C1C(CO)C(O)CC1n1cnc2c(=O)[n-]c(=N)[n-]c21,0
N=c1[n-]c(=S)c2[n-]cnc2[n-]1,0
N[N-]C(=O)c1ccncc1,0
CCOC(=O)NC1CCC2C(C1)CC1C(=O)OC(C)C1C2C=Cc1ccc(-c2cccc(F)c2)cn1,0
C=CC1=C(C(=O)[O-])[NH+]2C(=O)C(=NC(=O)C([NH2+]OCC(=O)[O-])c3csc(=N)[n-]3)C2SC1,0
Cc1ccc(-n2[n-]c(C)c(N=Nc3cccc(-c4cccc(C(=O)[O-])c4)c3[O-])c2=O)cc1C,0
N=c1[n-]c(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)cnc2[n-]1,0
N=c1[n-]c2c(c(=O)[n-]1)[NH+](C=O)C(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)CN2,0
N=c1cc[n-]cc1,0
O=C(c1cc(Cc2n[n-]c(=O)c3ccccc23)ccc1F)[NH+]1CC[NH+](C(=O)C2CC2)CC1,0
CC1=C(C(=O)[O-])[NH+]2C(=O)C(NC(=O)C([NH3+])c3ccc([O-])cc3)C2SC1,0
NC(N)=O,0
O=S(=O)([O-])OCC1OC(OC2(COS(=O)(=O)[O-])OC(COS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C2OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-],0
COc1cc(NCc2ccc3[n-]c(=N)[n-]c(=N)c3c2C)cc(OC)c1OC,0
[NH3+]C(Cc1cc([O-])c([O-])cc1F)C(=O)[O-],0
O=C([O-])CCC(NC(=O)NC(CCCCNC(=O)c1ccc(F)nc1)C(=O)[O-])C(=O)[O-],0
NC(O)=[NH+]O,0
O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc([O-])cc2)[NH+]1c1ccc(F)cc1,0
[NH3+]C1(C(=O)[O-])CC(F)C1,0
O=C([O-])c1ccc(-n2nc(-c3ccccc3[O-])nc2-c2ccccc2[O-])cc1,0
O=C([O-])CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0
O=C(Nc1cnn2ccc([NH+]3CCCC3c3cc(F)ccc3F)nc12)[NH+]1CCC(O)C1,0
OC1COC2C(O)COC12,0
C=CC[NH+]1CCC23c4c5ccc([O-])c4OC2C(OCCOCCOCCOCCOCCOCCOCCOC)CCC3(O)C1C5,0
O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,0
NC(=O)c1cnccn1,0
NC(=O)NC(CCC(=O)[O-])C(=O)[O-],0
CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(=N)[n-]cnc21)OCOC(=O)OC(C)C,0
CC(C)OC(=O)C(C)[NH2+]P(=O)(COC(C)Cn1cnc2c(=N)[n-]cnc21)Oc1ccccc1,0
[NH3+]C1c2cccnc2C(OC(=O)[NH+]2CCC(n3c(=O)[n-]c4ncccc43)CC2)CCC1c1cccc(F)c1F,0
Cc1c(C(=O)Nc2ccc(N3CC(C)OC(C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,0
CON=C(C(O)=NC1C(=O)[NH+]2C(C(=O)[O-])=C(CSc3[n-]c(=O)c(=O)[n-][n+]3C)CSC12)c1csc(=N)[n-]1,0
CC(C)(ON=C(C(=O)NC1C(=O)[NH+]2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(=N)[n-]1)C(=O)[O-],0
O=c1nc2ccc(Cl)cc2c(-c2ccccc2)nc1C(O)O,0
Cc1ccnc2c1NC(=O)c1cccnc1[NH+]2C1CC1,0
CSCC[NH+]=C1NC(=[S+]CCC(F)(F)F)[NH+]=C2C1=NC=[N+]2C1OC(CO[P-](=O)(=O)O[P-](=O)(=O)C(Cl)(Cl)[P](=O)(=O)O)C(O)C1O,0
O=[P](=O)(O)C[P](=O)(=O)O,0
OCC[NH+]1CC(O)C(O)C(O)C1CO,0
O=C([O-])CCCO,0
[O-]c1c(C2=CCC(c3ccc(Cl)cc3)CC2)c([O-])c2ccccc2c1[O-],0
[NH3+]C(CO)(CO)CO,0
C=CC([NH3+])CCC(=O)[O-],0
OCC1OC(c2ccc(Cl)c(Cc3ccc(OC4CCOC4)cc3)c2)C(O)C(O)C1O,0
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,0
NC(=O)CCC([NH3+])C(=O)[O-],0
O=C([O-])CCCc1ccc(N(CCCl)CCCl)cc1,0
COCCC[NH+]1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0
COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc([NH2+]C(C)CCC[NH3+])c2n1,0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)[O-],0
CC1(C)SC2C(NC(=O)C([NH3+])c3ccccc3)C(=O)[NH+]2C1C(=O)[O-],0
[NH3+]CCCC(O)([P](=O)(=O)O)[P](=O)(=O)O,0
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,0
N=c1[n-]c(=N)c2nc(-c3ccccc3)c(=N)[n-]c2[n-]1,0
Cc1nc(=N)c(C[n+]2csc(CCO)c2C)c[n-]1,0
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0
[NH3+]CC1OC(OC2C(CO)OC(OC3C(O)C([NH3+])CC([NH3+])C3OC3OC(C[NH3+])C(O)C(O)C3[NH3+])C2O)C([NH3+])C(O)C1O,0
C=CC[NH3+],0
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-],0
C[N+](C)(C)CC(=O)[O-],0
C[N+](C)(C)CC(O)CC(=O)[O-],0
C[N+](C)(C)CCO,0
CC1OC(OC2C(CO)OC(OC(C(=O)C(O)CO)C(O)CO)C(O)C2O)C(O)C(O)C1[NH2+]C1C=C(CO)C(O)C(O)C1O,0
CC(=O)NC(CCC[NH+]=C(N)N)C(=O)NC1CSSCC(C(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2cnc[n-]2)NC(=O)C(C)NC1=O,0
CC1COC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)[NH+]12,0
CC(N=c1[n-]cnc2[n-]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,0
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,0
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0
Cc1c(-c2c(F)ccc(F)c2F)cc(NC(=O)C2CN=C3CC4(CC3C2)C(=O)Nc2ncccc24)c(=O)n1CC(F)(F)F,0
Cc1c(-c2ccccc2)cc(NC(=O)C2CN=C3CC4(CC3C2)C(=O)Nc2ncccc24)c(=O)n1CC(F)(F)F,0
O=C([O-])[O-],0
OCC1OC(O)C(F)C(O)C1O,0
CC[NH+](c1cc(-c2ccc(C[NH+]3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[n-]c2=O)c1C)C1CCOCC1,0
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,0
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0
O=C([O-])CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,0
COCCCOc1ccnc(C[S+](O)c2nc3ccccc3[n-]2)c1C,0
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(CC([NH2+]CCCC(=O)[O-])c3ccccc3)c2=O)c1F,0
[NH3+]CC1OC(OC2C(CO)OC(OC3C(O)C([NH3+])CC([NH3+])C3OC3OC(CO)C(O)C(O)C3[NH3+])C2O)C([NH3+])C(O)C1O,0
O=C([O-])CCc1ccc([O-])c(C[NH+](CC[NH+](CC(=O)[O-])Cc2cc(CCC(=O)NCCCCCC(=O)NCCCCC(NC(=O)NC(CCC(=O)[O-])C(=O)[O-])C(=O)[O-])ccc2[O-])CC(=O)[O-])c1,0
N=c1[n-]c(C(CCC(=O)[O-])C(=O)N=C2C(=O)[NH+]3C(C(=O)[O-])=CCSC23)cs1,0
CC(C)n1nccc1-c1ncccc1COc1cccc([O-])c1C=O,0
CC(C)[NH+](CCCCOCC(=O)[N-]S(C)(=O)=O)c1cnc(-c2ccccc2)c(-c2ccccc2)n1,0
CC(C)C[NH+](CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,0
CC(C)c1nc(C[NH+](C)C(=O)NC(CC[NH+]2CCOCC2)C(=O)NC(CCC(Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0
CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)[O-],0
CC(C)CC(NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B1OC(=O)C(CC(=O)[O-])(CC(=O)[O-])O1,0
CC(C)CC(N=C(O)C1CSSCC2N=C(O)C(CC(C)C)N=C(O)C(CCC(=O)[O-])N=C(O)C(N=C(O)C(CCC(=O)[O-])N=C(O)C(CC(=O)[O-])N=C(O)C([NH3+])CC(=N)O)CSSCC(NC(=O)C(C)NC(=O)C(C(C)C)NC(=O)C(CC(N)=O)NC(=O)C(C(C)C)NC2=O)C(=O)NC(C(C)O)C(=O)NCC(=O)N1)C(=O)[O-],0
CC(C)C(=O)OCC1OC(n2ccc(=NO)[n-]c2=O)C(O)C1O,0
CC(OC(=O)NCC1(CC(=O)[O-])CCCCC1)OC(=O)C(C)C,0
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)[O-])CC1,0
CC(C)(S)C([NH3+])C(=O)[O-],0
COc1ccnc(C[S+](O)c2nc3cc(OC(F)F)ccc3[n-]2)c1OC,0
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[n-]c3ccccc3c2=O)cc1[O-],0
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(=N)[n-]cnc21)OCOC(=O)C(C)(C)C,0
CC(=O)Oc1ccccc1C(=O)[O-],0
CC(=O)Oc1ccccc1C(=O)N=c1[n-]cc([N+](=O)[O-])s1,0
CC(=O)OCC1OC(n2ccc(=O)[n-]c2=O)C(OC(C)=O)C1OC(C)=O,0
CC(=O)NC1C(O)OC(COS(=O)(=O)[O-])C(OC2OC(C(=O)[O-])C(OC3OC(CO)C(OC4OC(C(=O)[O-])C(O)C(O)C4OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C3NS(=O)(=O)[O-])C(O)C2OS(=O)(=O)[O-])C1O,0
CC(=O)N=c1[n-]nc(S(N)(=O)=O)s1,0
CC(=O)c1c(C)c2c[n-]c(=Nc3ccc(N4CC[NH2+]CC4)cn3)nc2n(C2CCCC2)c1=O,0
CCNC(NCCCCC(NC(=O)C(Cc1ccc([O-])cc1)NC(=O)C(CO)NC(=O)C(Cc1cccnc1)NC(=O)C(Cc1ccc(Cl)cc1)NC(=O)C(Cc1ccc2ccccc2c1)NC(C)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(NCC)=[NH+]CC)C(=O)[NH+]1CCCC1C(=O)NC(C)C(N)=O)=[NH+]CC,0
O=S(=O)([O-])OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)[O-])C2OS(=O)(=O)[O-])C1OS(=O)(=O)[O-],0
CCC(C)CCCCC(=O)NC(CC[NH2+]CS(=O)(=O)[O-])C(=O)NC(C(=O)NC(CC[NH2+]CS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH2+]CS(=O)(=O)[O-])NC(=O)C(CC[NH2+]CS(=O)(=O)[O-])NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC[NH2+]CS(=O)(=O)[O-])NC1=O)C(C)O,0
CCC(C)CCCCC(=O)NC(CC[NH3+])C(=O)NC(C(=O)NC(CC[NH3+])C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CC[NH3+])NC(=O)C(CC[NH3+])NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CC[NH3+])NC1=O)C(C)O,0
O=C([O-])CNC(=O)c1ccccc1,0
NC(=O)N=CC1NC(=O)C(CNC(=O)CC([NH3+])CCC[NH3+])NC(=O)C(CO)NC(=O)C([NH3+])CNC(=O)C(C2CC[NH+]=C(N)N2)NC1=O,0
CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,0
CON=C(C(=O)NC1C(=O)[NH+]2C(C(=O)[O-])=CCSC12)c1csc(=N)[n-]1,0
CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I,0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1,0
CC12CCC3c4ccc([O-])cc4CC(CCCCCCCCC[S+](O)CCCC(F)(F)C(F)(F)F)C3C1CCC2O,0
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21CC,0
C#CC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C,0
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,0
CC12CCC3c4ccc([O-])cc4CCC3C1CC(F)C2O,0
O=C(Nn1c([O-])c2c(c1[O-])C1C=CC2C2CC12)c1ccc(C(F)(F)F)cc1,0
[O-]c1oc(C(O)CO)c([O-])c1[O-],0
CCc1c(Cl)c([O-])c(Cl)c([O-])c1C(=O)OC1C(C)OC(OCC2=CC=CCC(O)C(C)=CC(CC)C(OC3OC(C)(C)C(OC(=O)C(C)C)C(O)C3O)C(C)=CC(C)=CCC(C(C)O)OC2=O)C(OC)C1O,0
O=C(Nc1ccc(CC2CCC(C(O)c3ccccc3)[NH2+]2)cc1)C1CCc2nccc(=O)n21,0
CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0
CCC1C(O)C2C3CCC(C(C)CCC(=O)[O-])C3(C)CCC2C2(C)CCC(O)CC12,0
CCCCC(=O)OCC(=O)C1(O)C=C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)c2c(c([O-])c3c([O-])c4cccc(OC)c4c([O-])c3c2[O-])C1,0
Cc1ccc(C(=O)NC2C(=O)NC(C(C)C)C(=O)[NH+]3CCCC3C(=O)[NH+](C)CC(=O)[NH+](C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c([O-])c(N)c(C(=O)N=C3C(=O)NC(C(C)C)C(=O)[NH+]4CCCC4C(=O)[NH+](C)CC(=O)[NH+](C)C(C(C)C)C(=O)OC3C)c1N2,0
C#N,0
