Standardized_SMILES,DICTrank
CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2C(c2ccc(OCc3ccc(C[N+]45CC[NH+](CC4)CC5)cc3)cc2)C1O,0
C[n+]1cccc(OC(=O)[NH+](C)C)c1,0
CC(=O)OCC1OC(S)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,0
[O-]c1cccc2cccnc12,0
Cc1occc(=O)c1[O-],0
CC(C)N=c1[n-]c2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O,0
COC(=O)OCOc1c2n(ccc1=O)[NH+](C1c3ccccc3SCc3c1ccc(F)c3F)C1COCC[NH+]1C2=O,0
CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,0
O=[P](=O)(O)C(O)[P](=O)(=O)O,0
Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3[O-])c(C)c2)ccc1N=Nc1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1[O-],0
COC1OC(COS(=O)(=O)[O-])C(OC2OC(C(=O)[O-])C(OC3OC(COS(=O)(=O)[O-])C(OC4OC(C(=O)[O-])C(OC5OC(COS(=O)(=O)[O-])C(O)C(O)C5NS(=O)(=O)[O-])C(O)C4O)C(OS(=O)(=O)[O-])C3NS(=O)(=O)[O-])C(O)C2OS(=O)(=O)[O-])C(O)C1NS(=O)(=O)[O-],0
COCCOC1C(O)C(COP(=O)(O)SC2C(COP(=O)(O)SC3C(COP(=O)(O)SC4C(COP(=O)(O)SC5C(COP(=O)(O)SC6CC(n7cc(C)c(=N)[n-]c7=O)OC6COP(=O)(O)SC6CC(n7cc(C)c(=O)[n-]c7=O)OC6COP(=O)(O)SC6CC(n7cc(C)c(=O)[n-]c7=O)OC6COP(=O)(O)SC6CC(n7cc(C)c(=N)[n-]c7=O)OC6COP(=O)(O)SC6CC(n7cnc8c(=O)nc(N)[n-]c87)OC6COP(=O)(O)SC6CC(n7cc(C)c([O-])nc7=O)OC6COP(=O)(O)SC6CC(n7cc(C)c(=N)nc7[O-])OC6COP(=O)(O)SC6CC(n7cc(C)c([O-])nc7=O)OC6COP(=O)(O)SC6CC(n7cnc8c([O-])nc(=N)[n-]c87)OC6COP(=O)(O)SC6CC(n7cnc8c(N)ncnc87)OC6COP(=O)(O)SC6C(COP(=O)(O)SC7C(COP(=O)(O)SC8C(COP(=O)(O)SC9C(COP(=O)(O)SC%10C(CO)OC(n%11cnc%12c([O-])nc(=N)[n-]c%12%11)C%10OCCOC)OC(n%10cc(C)c(=N)nc%10[O-])C9OCCOC)OC(n9cc(C)c(=N)nc9[O-])C8OCCOC)OC(n8cc(C)c([O-])nc8=O)C7OCCOC)OC(n7cc(C)c(N)nc7=O)C6OCCOC)OC(n6cnc7c([O-])nc(N)nc76)C5OCCOC)OC(n5cc(C)c(N)nc5=O)C4OCCOC)OC(n4cnc5c(N)ncnc54)C3OCCOC)OC(n3cc(C)c(N)nc3=O)C2OCCOC)OC1n1cc(C)c(=N)nc1[O-],0
Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)[NH+]3C2C(=O)[O-])s1,0
CC[NH+]1CC[NH+](C(=O)NC(C(=O)NC2C(=O)[NH+]3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O,0
CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)[NH+]12,0
N=c1[n-]c2c(c(=O)[n-]1)[NH2+]C1C([NH2+]2)OC2COP([O])(=O)OC2C1(O)O,0
CON=C(C(=O)NC1C(=O)[NH+]2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1,0
OCCO,0
CC(C)CC(N=C(O)C(CC(C)C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(CCC(=N)O)N=C(O)C(CC(C)C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(C)N=C(O)CN=C(O)C(CCC(=O)[O-])N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(CC(C)C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(CO)N=C(O)C(CC(C)C)N=C(O)C(CCC(=O)[O-])N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CN=C(O)C(CC(=O)[O-])NC(=O)C(CO)NC(=O)C([NH3+])Cc1cnc[n-]1)C(C)O)C(C)O)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C(N)=O)C(C)C,0
O=C(N=c1[n-]c(-c2cc(Cl)cs2)c(N2CC[NH+](C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)[O-])CC2)c(Cl)c1,0
CCOc1cc2[n-]cc(C#N)c(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)C=CC[NH+](C)C,0
CC=CC1=C(C(=O)[O-])[NH+]2C(=O)C(NC(=O)C([NH3+])c3ccc([O-])cc3)C2SC1,0
CC1(C)SC2C(NC(=O)C([NH3+])c3ccc([O-])cc3)C(=O)[NH+]2C1C(=O)[O-],0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1[O-],0
CC(C)C(C)C1(C)CCC2(C)C3CCC4C5(COCC4(C)C(OCC(C)([NH3+])C(C)(C)C)C(n4ncnc4-c4ccncc4)C5)C3=CCC2(C)C1C(=O)[O-],0
NC(=[NH2+])NCCCC([NH3+])C(=O)NC(CCC[NH+]=C(N)N)C(=O)[NH+]1CCCC1C(=O)[NH+]1CC(O)CC1C(=O)NCC(=O)NC(Cc1cccs1)C(=O)NC(CO)C(=O)[NH+]1Cc2ccccc2CC1C(=O)[NH+]1C(C(=O)NC(CCC[NH+]=C(N)N)C(=O)[O-])CC2CCCCC21,0
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0
C=CC[NH2+]CCCCCC[N+](C)(C)C,0
C[S+](C)O,0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0
Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[n-]c1=O,0
C[NH+]1C(=O)CC(C)(c2ccccc2)C1=O,0
C[NH+](N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,0
C[NH+](C)P(=O)(OCC1C[NH2+]CC(n2ccc(=N)[n-]c2=O)O1)[NH+]1CC[NH+](C(=O)OCCOCCOCCO)CC1,0
C[NH+](C)N=Nc1[n-]cnc1C(N)=O,0
C[NH+](C)C=CCC(=O)Nc1cc2c(=Nc3ccc(F)c(Cl)c3)[n-]cnc2cc1OC1CCOC1,0
CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c([O-])c2c([O-])c3c(cc12)CC1C([NH+](C)C)C(=O)C(C(N)=O)C(=O)C1(O)C3O,0
O=N[NH+](CCCl)C(=O)NC1CCCCC1,0
O=c1[n-]c2cc(Cl)ccc2o1,0
Clc1ccc2c(c1)CCc1cccnc1C2=C1CC[NH2+]CC1,0
O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,0
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0
OCC1[NH2+]CC(O)C(O)C1O,0
[NH3+]C(CS)C(=O)[O-],0
NC(=[NH2+])NCCCC([NH3+])C(=O)[O-],0
COc1cc(Cc2c[n-]c(=N)[n-]c2=N)cc(OC)c1OC,0
COc1cc(C(=O)NCc2ccc(OCC[NH+](C)C)cc2)cc(OC)c1OC,0
C[NH+]=C1C=[N+](O)C(c2ccccc2)c2cc(Cl)ccc2N1,0
Clc1ccccc1C[NH+]1CCc2sccc2C1,0
[NH3+]CC[NH2+]CC[NH2+]CC[NH3+],0
C[NH+]1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4C[NH+](C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,0
CCCCCCOC(=O)CCC(=O)C[NH3+],0
CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)C[NH+]2C)C(C)Cl)C(O)C1O,0
CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)[NH+](C)C1,0
Cc1ncc(CO)c(CO)c1[O-],0
Cc1cc(C=CC#N)cc(C)c1N=c1cc[n-]c(=Nc2ccc(C#N)cc2)[n-]1,0
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(C[NH+](C)C)c([O-])ccc3nc2-1,0
Cn1cc[n-]c1=S,0
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[n-]cnc12,0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,0
COc1ccc2[nH]c3c(c2c1)CC[NH2+]C31CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)[NH+]1C(O)C3Cc5cc(C)c(OC)c([O-])c5C(C21)[NH+]3C)OCO4,0
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,0
COc1ccccc1CNC(=O)c1cc(-c2ccccc2)on1,0
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O[P](=O)(=O)O,0
COc1[n-]c(=N)nc2c1ncn2C1OC(CO)C(O)C1O,0
COc1cc2[n-]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1OCCC[NH+]1CCOCC1,0
COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,0
COc1cc2[n-]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=CC[NH+]1CCCCC1,0
COc1ccc(C[NH+](C(=O)C([NH3+])Cc2c(C)cc(C(N)=O)cc2C)C(C)c2nc(-c3ccccc3)c[n-]2)cc1C(=O)[O-],0
COC(=O)N=c1[n-]c2ccc(C(=O)c3ccccc3)cc2[n-]1,0
COC(=O)C=CC(=O)[O-],0
CC(C)C([NH3+])C(=O)OCCOCn1cnc2c(=O)[n-]c(=N)[n-]c21,0
COC(=O)C=CC(=O)OCCn1c([O-])ccc1[O-],0
COC(=O)C1C(c2ccc(I)cc2)CC2CCC1[NH+]2CCCF,0
CON=C(C(=O)NC1C(=O)[NH+]2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(=N)[n-]1,0
COC1C=COC2(C)Oc3c(C)c([O-])c4c([O-])c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
COC1C=COC2(C)Oc3c(C)c([O-])c4c([O-])c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0
COC1([NH2+]C(O)=c2sc(=C(C(N)=O)C(=O)[O-])s2)C(=O)[NH+]2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21,0
CNc1ccc(C=Cc2ccc(OCCOCCOCCF)cc2)cc1,0
CC(OC1OCC[NH+](Cc2nc(=O)n([P](=O)(=O)O)[n-]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
CNC(=O)c1ccc(-c2cnc3ncc(Cc4ccc5ncccc5c4)n3n2)cc1F,0
Cn1nnc2c(C(N)=O)ncn2c1=O,0
CC(=O)N=c1sc(S(N)(=O)=O)nn1C,0
C[NH+]1CCN(c2ccc(N=c3nc4c(c[n-]3)cc3n4C4(CCCCC4)CNC3=O)nc2)CC1,0
C[NH+]1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1,0
COC(=O)C=CC(=O)OC,0
CC(C)(C(=O)[O-])c1ccc(C(O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0
CC(OCC1(c2ccccc2)CCC2(CCC(=O)N2)C[NH2+]1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0
C[NH2+]C1C(=O)Nc2c([O-])[n-]c(c([O-])[n-]c3c4cc(c(OC5OC(C(=O)[O-])C(O)C(O)C5NC(=O)CCCCCCCCC(C)C)c(c4)oc4ccc2cc4)Oc2ccc(cc2Cl)C(O)c2[n-]c([O-])c(c4ccc([O-])c(c4)c4c(OC5OC(CO)C(O)C(O)C5O)cc([O-])cc4c(=C(O)[NH2+]CCC[NH+](C)C)[n-]c2[O-])NC=3O)-c2cc(cc([O-])c2Cl)Oc2cc1ccc2[O-],0
CCC(CC(C)c1ccccc1)c1ccc(C[N+](C)(C)C)cc1,0
CCC(=O)NCCC1CCc2ccc3c(c21)CCO3,0
CCC(=O)NCC1CC1c1cccc2c1CCO2,0
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c([O-])c(=O)n2C)o1,0
Cc1ncc(OCC2(c3cccc(F)c3)CC2C(=O)N=c2ccc(F)c[n-]2)c(C)n1,0
Cc1cn2nc(-c3cc(=O)n4cc(N5CC[NH2+]C6(CC6)C5)ccc4n3)cc(C)c2n1,0
COCCOC1C(OP(O)(=S)OCC2OC(n3cc(C)c(=O)[n-]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=O)[n-]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c([O-])nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(=N)[n-]c3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c([O-])nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(N)ncnc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c([O-])nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c(=O)nc(N)[n-]c43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c(N)nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cc(C)c([O-])nc3=O)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c([O-])nc(N)nc43)C(OCCOC)C2OP(O)(=S)OCC2OC(n3cnc4c([O-])nc(N)nc43)C(OCCOC)C2O)C(COP(O)(=S)OC2C(COP(O)(=S)OC3C(COP(O)(=S)OC4C(CO)OC(n5cc(C)c([O-])nc5=O)C4OCCOC)OC(n4cc(C)c(=N)[n-]c4=O)C3OCCOC)OC(n3cnc4c(N)ncnc43)C2OCCOC)OC1n1cc(C)c(N)nc1=O,0
Cc1ccc(=O)n(-c2ccccc2)c1,0
Cc1cn(C2C=CC(CO)O2)c(=O)[n-]c1=O,0
C[NH+]1CCc2nc(C(=O)NC3CC(C(=O)[NH+](C)C)CCC3NC(=O)C(=O)N=c3ccc(Cl)c[n-]3)sc2C1,0
CCC(CC)C(NC(C)=O)C1C([NH+]=C(N)N)CC(C(=O)[O-])C1O,0
CC(C)(NC(=O)C1CC2(O)C3Cc4ccc([O-])c5c4C2(CC[NH+]3CC2CC2)C(O5)C1=O)c1nc(-c2ccccc2)no1,0
Cc1cc(C)c(NC(=O)C[NH+](CC(=O)[O-])CC(=O)[O-])c(C)c1Br,0
Cc1cccc(C[NH+]2CC[NH+](C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0
CC1=C(C(=O)[O-])[NH+]2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1,0
Cc1ccc(C2OC(CO)C(O)C(O)C2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,0
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCCS(=O)(=O)[O-])c4ccc(S(=O)(=O)[O-])cc4C3(C)C)=C2Oc2ccc(CC(NC(=O)c3ccc(NCc4cnc5[n-]c(=N)[n-]c(=O)c5n4)cc3)C(=O)[O-])cc2)N(CCCCS(=O)(=O)[O-])c2ccc(S(=O)(=O)[O-])cc21,0
CC1(C)CCC(C[NH+]2CCN(c3ccc(C(=O)[N-]S(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0
CC1(C)CCC2(C)C(=C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC2O)C1,0
CCC(N=c1[n-]cnc2[n-]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0
CCC(C)C(N=C(O)C(Cc1ccccc1)N=C(O)C(CC(C)C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(N=C(O)C(C)N=C(O)C(CCC(=O)[O-])N=C(O)C(CCC(=O)[O-])N=C(O)C(CCC(=O)[O-])N=C(O)C(CCSC)N=C(O)C(CCC(=N)O)N=C(O)C(CCCC[NH3+])N=C(O)C(CO)N=C(O)C(CC(C)C)N=C(O)C(CC(=O)[O-])N=C(O)C(CO)N=C(O)C(N=C(O)C(Cc1ccccc1)N=C(O)C(N=C(O)CN=C(O)C(CCC(=O)[O-])N=C(O)CNC(=O)C([NH3+])Cc1cnc[n-]1)C(C)O)C(C)O)C(C)C)C(=O)NC(CCC(=O)[O-])C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCC[NH3+])C(=O)NC(CC(N)=O)C(O)=NCC(O)=NCC(=O)[NH+]1CCCC1C(O)=NC(CO)C(O)=NC(CO)C(O)=NCC(O)=NC(C)C(=O)[NH+]1CCCC1C(=O)[NH+]1CCCC1C(=O)[NH+]1CCCC1C(O)=NC(CO)C(N)=O,0
CCC(C)C(N=C(O)C1CCC[NH+]1C(=O)CN=C(O)C(Cc1ccccc1)N=C(O)C(CC(=N)O)N=C(O)C(CC(=N)O)N=C(O)C(CO)N=C(O)C(CO)N=C(O)C(Cc1cnc[n-]1)N=C(O)C(N=C(O)C(CC(C)C)N=C(O)C(Cc1ccccc1)N=C(O)C(CC(=N)O)N=C(O)C(C)N=C(O)C(CC(C)C)N=C(O)C(CCCNC(N)=[NH2+])N=C(O)C(CCC(=N)O)N=C(O)C(N=C(O)C(C)N=C(O)C(CS)N=C(O)C(N=C(O)C(C)N=C(O)C(N=C(O)C(CC(=N)O)N=C(O)C(CS)N=C(O)C([NH3+])CCCC[NH3+])C(C)O)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)[NH+]1CCCC1C(=O)[NH+]1CCCC1C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(O)=NC(CO)C(O)=NC(CC(N)=O)C(O)=NC(C(O)=NC(Cc1ccc([O-])cc1)C(N)=O)C(C)O)C(C)C)C(C)O,0
Cc1ncc([N+](=O)[O-])n1CC(C)O,0
CC(c1cc2ccccc2s1)N(O)C(N)=O,0
Cc1cc(C)cc(OCC2CNC(=O)O2)c1,0
CC(C)Oc1ccc(-c2nn(C(C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3[n-]cnc(=N)c23)cc1F,0
CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,0
CCC1(c2ccccc2)C(=O)NCNC1=O,0
CON=C(C(=O)NC1C(=O)[NH+]2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CSC12)c1csc(=N)[n-]1,0
[NH3+]CC1OC(OC2C([NH3+])CC([NH3+])C(OC3OC(CO)C(O)C([NH3+])C3O)C2O)C([NH3+])CC1O,0
CCOc1ncc(C)c2c1C(c1ccc(C#N)cc1OC)C(C(N)=O)C(C)=N2,0
CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,0
CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1,0
CCOc1cc(C(CS(C)(=O)=O)[NH+]2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,0
CCOC(=O)[NH+]1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0
CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C([NH3+])Cc1ccc(N(CCCl)CCCl)cc1,0
CCOC(=O)C([NH3+])Cc1ccc(-c2cc(OC(c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)[n-]c(=N)n2)cc1,0
CC[NH+]1CCN(c2ccc(N=c3cc([NH+](C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)[n-]cn3)cc2)CC1,0
CCn1c(=O)c2c(nc(C=Cc3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,0
CCn1c([O-])c(-c2ccccc2)[n-]c1=O,0
CCOc1ccc(Nc2ccc(C(=C3C=CC(=[N+](CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1,0
CCCC1CC(=O)[NH+](C(CC)C(N)=O)C1,0
CCCSc1ccc2[n-]c(=NC(=O)OC)[n-]c2c1,0
CCC[NH+](CCC)S(=O)(=O)c1ccc(C(=O)[O-])cc1,0
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0
CCCC[NH+]1CC(O)C(O)C(O)C1CO,0
CCCCCCOC(C)c1cccc(-c2csc(=NC(=O)c3cc(Cl)c(C=C(C)C(=O)[O-])c(Cl)c3)[n-]2)c1OC,0
CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,0
CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O,0
CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0
C=C(C)C1CCC(C)=CC1c1c([O-])cc(CCCCC)cc1[O-],0
CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NC(CC)C(=O)[O-])c3ccc([O-])cc3)cc2S(=O)(=O)N1,0
CCCc1cc(=O)[n-]c(=S)[n-]1,0
CCc1cc(C([NH3+])=S)ccn1,0
CCC1(C)CC(=O)NC1=O,0
CC[NH+](CC)C(=S)SSC(=S)[NH+](CC)CC,0
S=c1[n-]cnc2[n-]cnc12,0
